id|name|latitude|longitude|city|postcode|country|cuisine|location_id|price_indicator|rating|website|vendor_id|tags
9624|Tinto|55.780456|37.592061|Moscow|125047|Russia|Fish/seafood,Fish/seafood|576c23c3-4580-490c-9f63-4ae61de172e2|4|88|https://www.instagram.com/tinto.moscow/|140628|Mid range,Romantic
9625|Yi at the Morpheus|22.149965|113.566529|Macau||Macau|Chinese,Chinese|94a0b8d6-ad9f-48cf-b563-36db0891744f|4|0|https://www.cityofdreamsmacau.com/en/dine/chinese/yi|140607|Good for vegetarians,Romantic
9626|Grill 58|22.145521|113.568074|Macau||Macau|Asian fusion,Asian fusion,Mediterranean,Mediterranean,Steak,Steak|94a0b8d6-ad9f-48cf-b563-36db0891744f|4|0|https://www.mgm.mo/en/cotai/dining/grill-58|140608|Celebrity chef,Romantic,Celebrity chef,Romantic,Celebrity chef,Romantic
9628|Roppongi Sushi Taira|35.662208|139.730614|Tokyo||Japan|Sushi|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab||0|http://sushitaira.jp/|140609|
9629|Sushi Take|35.669776|139.761946|Tokyo|104-0061|Japan|Sushi|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab||0||140610|
9630|Antoinette|1.301771|103.836695|Singapore|238897|Singapore|Modern European,Modern European|a099d848-1ea2-4cf1-8beb-149f5b0d7e92|4|0||140611|Good for vegetarians,Romantic
9631|Yàn|1.290278|103.851772|Singapore|178957|Singapore|Chinese,Chinese|a099d848-1ea2-4cf1-8beb-149f5b0d7e92|4|0|https://www.yan.com.sg/|140612|Good for vegetarians,Romantic
9632|Restaurant Mumi|48.861995|2.342662|Paris|75001|France|French,French,French|4e9cea11-b383-442b-8363-38b95162a531|4|32|https://www.restaurantmumi.com/|140630|Disabled access,Good for vegetarians,High end
9633|OXTE|48.875860|2.295312|Paris|75017|France|French,French,Mexican,Mexican|4e9cea11-b383-442b-8363-38b95162a531|4|32|https://www.restaurant-oxte.com/|140631|Mid range,Romantic,Mid range,Romantic
9634|Roxo|48.863828|2.351934|Paris|75003|France|French,French|4e9cea11-b383-442b-8363-38b95162a531|4|32|https://lesbains-paris.com/en/restaurant-bar/le-roxo/|140652|Disabled access,High end
9635|Seb'on Restaurant|48.883633|2.340242|Paris|75018|France|French,French,French|4e9cea11-b383-442b-8363-38b95162a531|3|32|http://www.seb-on.com/|140654|Mid range,Romantic,Traditional
9636|Sellae|48.838779|2.359605|Paris|75013|France|French,French,French|4e9cea11-b383-442b-8363-38b95162a531|3|32|https://sellae-restaurant.com/|140657|Mid range,Romantic,Modern/trendy
9637|Tannat|48.868580|2.371915|Paris|75011|France|French,French,French,Modern European,Modern European,Modern European|4e9cea11-b383-442b-8363-38b95162a531|4|32|https://www.tannat.fr/|140658|Disabled access,Good for vegetarians,High end,Disabled access,Good for vegetarians,High end
9638|Virtus|48.850188|2.377966|Paris|75012|France|French,French,French|4e9cea11-b383-442b-8363-38b95162a531|4|32|http://www.virtus-paris.com/|140659|Disabled access,High end,Award winning
9639|Vivant|48.873851|2.347611|Paris|75010|France|French,French,Gastropub,Gastropub|4e9cea11-b383-442b-8363-38b95162a531|4|32|https://vivantparis.com/vivant/|140660|Mid range,Modern/trendy,Mid range,Modern/trendy
9640|Emilia Mayfair|51.513393|-0.146443|London|W1K 5ES|United Kingdom|Italian,Italian,Italian,Italian|27d9b687-31e6-4c4f-892a-508c51c365a1|3|44|http://emiliarestaurant.co.uk/|140661|Al fresco area available,Good for vegetarians,High end,Large tables a la carte
9641|An Japanese|37.785099|-122.429105|San Francisco|CA 94115|United States|Japanese Fusion,Japanese Fusion,Japanese Fusion|a3a2eab3-de54-4388-894e-364e26911c3b||21|https://sushiansf.com/|140575|High end,Large tables a la carte,Traditional
9642|Anchor Oyster Bar|37.759702|-122.434706|San Francisco|CA 94114|United States|Fish/seafood,Fish/seafood|a3a2eab3-de54-4388-894e-364e26911c3b||21|http://www.anchoroysterbar.com/|140576|Large tables a la carte,Modern/trendy
9643|Refuel at The Soho Hotel|51.513980|-0.133794|London|W1D 3DH|United Kingdom|British,British|27d9b687-31e6-4c4f-892a-508c51c365a1|4|36||140680|Good for vegetarians,Romantic
9644|Oscar Bar & Restaurant|51.518381|-0.135037|London|W1T 1RJ|United Kingdom|Modern European,Modern European|27d9b687-31e6-4c4f-892a-508c51c365a1|4|40||140682|Good for vegetarians,Romantic
9645|TonTon|-23.574532|-46.658324|São Paulo|SP, 01425-010|Brazil|European,European,Modern European,Modern European|d460867d-9615-42cf-9726-c9559fdd4bbc||34|https://www.tontonsp.com.br/|140683|Mid range,Modern/trendy,Mid range,Modern/trendy
9646|Emilia Restaurant|19.429561|-99.169632|Mexico City|06500|Mexico|European,European,European,European,Modern European,Modern European,Modern European,Modern European|347287e0-1b8b-4f80-be4a-6c08d4e925bc||20|https://www.emilia.rest/|140180|Child-friendly,Good for vegetarians,High end,Large tables a la carte,Child-friendly,Good for vegetarians,High end,Large tables a la carte
9647|Tordesilhas|-23.560610|-46.667587|São Paulo|SP, 01417-020|Brazil|South American,South American,South American,South American,South American|d460867d-9615-42cf-9726-c9559fdd4bbc||36|http://tordesilhas.com/|140684|Good for vegetarians,Large tables a la carte,Mid range,Traditional,Modern/trendy
9648|Archetype|38.505431|-122.471051|St. Helena|CA 94574|United States|Local Cuisine,Local Cuisine,Local Cuisine,Local Cuisine|a3a2eab3-de54-4388-894e-364e26911c3b|3|21|http://archetypenapa.com/|140685|Vegan,Bottomless brunch,Brunch,Good for vegetarians
9649|Auberge du Soleil|38.493429|-122.406031|Rutherford|CA 94573|United States|French,French,French,Mediterranean,Mediterranean,Mediterranean|a3a2eab3-de54-4388-894e-364e26911c3b|5|21|https://aubergeresorts.com/aubergedusoleil/dine/|140686|High end,Award winning,Romantic,High end,Award winning,Romantic
9650|Backyard|38.473484|-122.891965|Forestville|CA 95436|United States|Local Cuisine,Local Cuisine,Local Cuisine|a3a2eab3-de54-4388-894e-364e26911c3b|4|21|http://www.backyardforestville.com/|140687|Child-friendly,Disabled access,Good for vegetarians
9651|Bar Bocce|37.859609|-122.484794|Sausalito|CA 94965|United States|Italian|a3a2eab3-de54-4388-894e-364e26911c3b|3|21|https://www.barbocce.com/|140688|
9653|LAB111|52.363466|4.867354|Amsterdam|1054 PD|Netherlands|Asian fusion,Mediterranean|f559690a-7d36-43a3-83bd-d34c6880b1e8||19|http://www.lab111.nl/|100415|Mediterranean,Mediterranean
9654|Supperclub, Amsterdam|52.367548|4.888846|Amsterdam|1017|Netherlands|Bar and Lounge|f559690a-7d36-43a3-83bd-d34c6880b1e8||19|http://www.supperclub.com/|108729|Bar
9655|De Culinaire Werkplaats|52.385200|4.873090|Amsterdam|1051 EX|Netherlands|European,European,European,European,European,Modern European,Modern European,Modern European,Modern European,Modern European|f559690a-7d36-43a3-83bd-d34c6880b1e8||19|http://www.deculinairewerkplaats.nl/|135541|Vegan,Disabled access,Good for vegetarians,Large tables a la carte,Mid range,Vegan,Disabled access,Good for vegetarians,Large tables a la carte,Mid range
9656|Restaurant C|52.354808|4.912622|Amsterdam|1091|Netherlands|Asian fusion,Asian fusion,Asian fusion,Asian fusion,Asian fusion|f559690a-7d36-43a3-83bd-d34c6880b1e8||19||135526|Vegan,Disabled access,Good for vegetarians,Large tables a la carte,Sharing plates
9657|Sushisamba Amsterdam|52.362467|4.882059|Amsterdam|1017|Netherlands|Japanese,Japanese BBQ,Japanese Fusion,Sushi|f559690a-7d36-43a3-83bd-d34c6880b1e8||47|https://sushisamba.com/location/amsterdam|135753|Large tables a la carte,Large tables a la carte,Large tables a la carte,Large tables a la carte
9658|Guts & Glory|52.365768|4.897337|Amsterdam|1017|Netherlands|Modern European,Modern European,Modern European|f559690a-7d36-43a3-83bd-d34c6880b1e8||43|http://www.gutsglory.nl/en/|135560|Large tables a la carte,Pre/post theatre,Sharing plates
9659|Toscanini|52.380318|4.885347|Amsterdam|1015|Netherlands|Italian,Italian|f559690a-7d36-43a3-83bd-d34c6880b1e8||19|http://restauranttoscanini.nl/english/|135567|Good for vegetarians,Large tables a la carte
9660|Café-Restaurant Stork|52.382845|4.920386|Amsterdam|1021|Netherlands|European,European,Fish/seafood,Fish/seafood,Modern European,Modern European|f559690a-7d36-43a3-83bd-d34c6880b1e8||19|http://restaurantstork.nl/|135561|Good for vegetarians,Large tables a la carte,Good for vegetarians,Large tables a la carte,Good for vegetarians,Large tables a la carte
9661|Brasserie Ambassade|52.369426|4.885064|Amsterdam|1016|Netherlands|French,French,French|f559690a-7d36-43a3-83bd-d34c6880b1e8||19|http://brasserieambassade.nl/|135166|Child-friendly,Good for vegetarians,Private dining rooms available
9662|Ctaste|52.354435|4.906362|Amsterdam|1074|Netherlands|European,European,European,Modern European,Modern European,Modern European|f559690a-7d36-43a3-83bd-d34c6880b1e8||19|http://ctaste.nl/en/|135524|Vegan,Disabled access,Good for vegetarians,Vegan,Disabled access,Good for vegetarians
9663|Barcino|37.777720|-122.422989|San Francisco|CA 94102|United States|Spanish,Spanish,Spanish|a3a2eab3-de54-4388-894e-364e26911c3b|4|21|https://www.barcinosf.com/|140695|Disabled access,Good for vegetarians,Modern/trendy
9664|Restaurant Merkelbach|52.351298|4.933488|Amsterdam|1097|Netherlands|French,French,French,Modern European,Modern European,Modern European|f559690a-7d36-43a3-83bd-d34c6880b1e8||43|http://restaurantmerkelbach.nl/|135554|Good for vegetarians,Hidden gem,Large tables a la carte,Good for vegetarians,Hidden gem,Large tables a la carte
9665|Le Garage|52.354189|4.883040|Amsterdam|1071|Netherlands|French,French,French,Italian,Italian,Italian|f559690a-7d36-43a3-83bd-d34c6880b1e8||19|https://legarageamsterdam.nl/en/homepage/|135568|Disabled access,Good for vegetarians,Large tables a la carte,Disabled access,Good for vegetarians,Large tables a la carte
9666|5&33|52.377945|4.896893|Amsterdam|1012|Netherlands|Italian,Italian,Italian,Mediterranean,Mediterranean,Mediterranean|f559690a-7d36-43a3-83bd-d34c6880b1e8||19|http://www.5and33.nl/|135569|Vegan,Large tables a la carte,Sharing plates,Vegan,Large tables a la carte,Sharing plates
9667|Barcote|37.850857|-122.260138|Oakland|CA 94609|United States|Middle Eastern,Middle Eastern,Middle Eastern|a3a2eab3-de54-4388-894e-364e26911c3b|3|33|http://barcoteoakland.com/|140696|Child-friendly,Disabled access,Mid range
9668|Carpe Diem Lounge Club|41.385088|2.196201|Barcelona||Spain|Asian fusion,Asian fusion,Bar and Lounge,Bar and Lounge|9cbbdced-21fa-4322-a91b-277d6642ed08||19|http://www.cdlcbarcelona.com/carpe-diem-lounge-club|100145|Al fresco area available,Modern/trendy,Al fresco area available,Modern/trendy
9669|Kasparo|41.384816|2.170318|Barcelona|08001|Spain|Spanish,Spanish,Spanish|9cbbdced-21fa-4322-a91b-277d6642ed08||19|http://www.kasparo.es/|133256|Al fresco area available,Child-friendly,Good for vegetarians
9670|O Meu Lar|41.373569|2.164695|Barcelona|08004|Spain|Steak|9cbbdced-21fa-4322-a91b-277d6642ed08||19|http://www.omeular.es/|133257|Traditional
9671|Xiringuito Escriba|41.393458|2.206978|Barcelona|08005|Spain|Fish/seafood,Fish/seafood,Fish/seafood,Fish/seafood,Fish/seafood,Fish/seafood|9cbbdced-21fa-4322-a91b-277d6642ed08||19|http://xiringuitoescriba.com/|133259|Al fresco area available,Child-friendly,Good for vegetarians,Mid range,Romantic,With a view
9672|Ikibana Paralelo|41.375200|2.158278|Barcelona|08015|Spain|Japanese,Japanese,Japanese,Japanese,Japanese,Japanese,Japanese,Japanese BBQ,Japanese BBQ,Japanese BBQ,Japanese BBQ,Japanese BBQ,Japanese BBQ,Japanese BBQ,Japanese Fusion,Japanese Fusion,Japanese Fusion,Japanese Fusion,Japanese Fusion,Japanese Fusion,Japanese Fusion|9cbbdced-21fa-4322-a91b-277d6642ed08||19|http://www.ikibana.com/parallel|136062|Vegan,Al fresco area available,Disabled access,Good for vegetarians,Large tables a la carte,Sharing plates,Traditional,Vegan,Al fresco area available,Disabled access,Good for vegetarians,Large tables a la carte,Sharing plates,Traditional,Vegan,Al fresco area available,Disabled access,Good for vegetarians,Large tables a la carte,Sharing plates,Traditional
9673|Dionisos Born|41.385503|2.185473|Barcelona|08003|Spain|Greek,Greek|9cbbdced-21fa-4322-a91b-277d6642ed08||19|https://dionisosrestaurants.com/restaurante-griego-dionisos-born/|136170|Good for vegetarians,Traditional
9674|Dionisios George Orwell|41.380479|2.177071|Barcelona|08002|Spain|Greek,Greek|9cbbdced-21fa-4322-a91b-277d6642ed08||19|https://dionisosrestaurants.com/restaurante-griego-dionisos-george-orwell/|136168|Good for vegetarians,Traditional
9675|Barrel House Tavern|37.855210|-122.478820|Sausalito|CA 94965|United States|North American,North American,North American|a3a2eab3-de54-4388-894e-364e26911c3b|3|21|https://barrelhousetavern.com/|140697|Child-friendly,Disabled access,Good for vegetarians
9676|Entrecôte Café De Paris|25.195593|55.279075|Dubai||United Arab Emirates|French,French,French,French|401db7d1-ccb3-4c5d-a657-54ffa1292e0a||19|http://www.entrecote.ae/|108868|Child-friendly,Disabled access,Traditional,Modern/trendy
9677|The Farm|25.094475|55.310546|Dubai||United Arab Emirates|Thai,Thai,Thai,Thai,Thai,Thai,Vegetarian,Vegetarian,Vegetarian,Vegetarian,Vegetarian,Vegetarian|401db7d1-ccb3-4c5d-a657-54ffa1292e0a||19|https://www.thefarmdubai.ae/|124769|Al fresco area available,Good for vegetarians,Halal,Large tables a la carte,With a view,Modern/trendy,Al fresco area available,Good for vegetarians,Halal,Large tables a la carte,With a view,Modern/trendy
9678|Story Rooftop Lounge|25.104256|55.166803|Dubai||United Arab Emirates|South American,South American|401db7d1-ccb3-4c5d-a657-54ffa1292e0a||19||124756|Al fresco area available,Modern/trendy
9679|Barvale|37.775743|-122.438252|San Francisco|CA 94117|United States|Spanish,Spanish,Spanish|a3a2eab3-de54-4388-894e-364e26911c3b|3|21|https://www.barvalesf.com/|140698|Disabled access,Good for vegetarians,Mid range
9680|Bellota|37.771857|-122.405042|San Francisco|CA 94103|United States|Spanish,Spanish,Spanish|a3a2eab3-de54-4388-894e-364e26911c3b|4|21|http://www.bellotasf.com/|140699|Disabled access,Good for vegetarians,Romantic
9681|Bird Dog|37.445675|-122.163214|Palo Alto|CA 94301|United States|North American,North American,North American|a3a2eab3-de54-4388-894e-364e26911c3b|4|47|https://birddogpa.com/|140700|Disabled access,Good for vegetarians,Romantic
9682|Bistro Aix|37.800241|-122.437568|San Francisco|CA 94123|United States|French,French,French|a3a2eab3-de54-4388-894e-364e26911c3b|3|21|https://www.bistroaix.com/|140706|Disabled access,Good for vegetarians,Mid range
9683|Sa Brisa Gastro Bar|38.908893|1.435997|Ibiza|07800|Spain|Asian fusion,Asian fusion,Mediterranean,Mediterranean|9cbbdced-21fa-4322-a91b-277d6642ed08||16|http://sabrisagastrobar.com/|133618|Al fresco area available,Modern/trendy,Al fresco area available,Modern/trendy
9684|Can Domingo|38.906356|1.313567|Ibiza|07830|Spain|Italian,Italian,Italian,Italian,Italian,Italian,Italian,Italian,Italian|9cbbdced-21fa-4322-a91b-277d6642ed08||16|http://candomingoibiza.com/|133620|Vegan,Al fresco area available,Child-friendly,Disabled access,Good for vegetarians,Large tables a la carte,Live music,Traditional,With a view
9685|Nagai Ibiza|38.984559|1.475734|Ibiza|07840|Spain|Japanese Fusion,Japanese Fusion,Japanese Fusion,Japanese Fusion,Japanese Fusion,Japanese Fusion,Japanese Fusion,Japanese Fusion|9cbbdced-21fa-4322-a91b-277d6642ed08||16|http://www.nagairestaurant.com|135520|Vegan,Al fresco area available,Business lunch,Child-friendly,Disabled access,Hidden gem,Mid range,Modern/trendy
9686|Room 39|38.991021|1.317905|Ibiza|07820|Spain|British,British,British,British,British,European,European,European,European,European,Modern European,Modern European,Modern European,Modern European,Modern European|9cbbdced-21fa-4322-a91b-277d6642ed08||44|https://pikesibiza.com/eat-drink/|137221|Al fresco area available,Bottomless brunch,Brunch,Good for vegetarians,Traditional,Al fresco area available,Bottomless brunch,Brunch,Good for vegetarians,Traditional,Al fresco area available,Bottomless brunch,Brunch,Good for vegetarians,Traditional
9687|Bravas|38.612911|-122.869849|Healdsburg|CA 95448|United States|Spanish,Spanish,Spanish|a3a2eab3-de54-4388-894e-364e26911c3b|3|42|https://starkrestaurants.com/stark-restaurant/bravas-bar-de-tapas/|140707|Al fresco area available,Disabled access,Traditional
9688|La Dispensa Ibiza|38.908279|1.435049|Ibiza||Spain|French,French,French,French,French,French,Spanish,Spanish,Spanish,Spanish,Spanish,Spanish|9cbbdced-21fa-4322-a91b-277d6642ed08||16|http://www.ladispensaibiza.com|135523|Al fresco area available,Child-friendly,Disabled access,Hidden gem,Mid range,Sharing plates,Al fresco area available,Child-friendly,Disabled access,Hidden gem,Mid range,Sharing plates
9689|La Plaza Ibiza|38.908210|1.435808|Ibiza||Spain|Modern European,Modern European,Modern European,Modern European|9cbbdced-21fa-4322-a91b-277d6642ed08||16|http://laplazaibiza.com/|135514|Al fresco area available,Hidden gem,Mid range,Modern/trendy
9690|IT Ibiza|38.912626|1.448629|Ibiza||Spain|Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean|9cbbdced-21fa-4322-a91b-277d6642ed08||36|http://www.it-ibiza.com|135521|Al fresco area available,Bottomless brunch,Brunch,Child-friendly,Disabled access,High end,With a view,Modern/trendy
9691|La Imprenta|38.909290|1.435249|Ibiza||Spain|French,French,French,Spanish,Spanish,Spanish|9cbbdced-21fa-4322-a91b-277d6642ed08||16|https://www.laimprentaibiza.com|135525|Al fresco area available,Mid range,Modern/trendy,Al fresco area available,Mid range,Modern/trendy
9692|Ecco Atlantis by Giadrino|47.363220|8.495735|Zurich||Switzerland|Modern European,Modern European,Modern European,Modern European,Modern European|0c53b617-ee78-4ff2-a6b6-963a877c4041||26|http://atlantisbygiardino.ch|133006|High end,Large tables a la carte,Award winning,Tasting menu only,Modern/trendy
9693|Oepfelchammer|47.372311|8.474559|Zurich|8001|Switzerland|Italian,Italian,Italian|0c53b617-ee78-4ff2-a6b6-963a877c4041||16|http://www.oepfelchammer.ch|134078|Child-friendly,Large tables a la carte,Traditional
9694|Brix|38.415730|-122.385632|Napa|CA 94558|United States|North American,North American,North American|a3a2eab3-de54-4388-894e-364e26911c3b|4|16|https://www.brix.com/|140708|Disabled access,Private dining rooms available,Romantic
9695|Le Dezaley|47.370676|8.473828|Zurich|8001|Switzerland|French,French,French,French,French,French|0c53b617-ee78-4ff2-a6b6-963a877c4041||16|http://www.le-dezaley.ch/|133945|Al fresco area available,Child-friendly,Disabled access,Good for vegetarians,Large tables a la carte,Traditional
9696|Restaurant Felsenegg|47.308635|8.439778|Zurich||Spain|Local Cuisine,Local Cuisine,Local Cuisine,Local Cuisine,Local Cuisine,Local Cuisine|9cbbdced-21fa-4322-a91b-277d6642ed08||16|http://felsenegg.com/de/restaurant/|133946|Al fresco area available,Child-friendly,Disabled access,Large tables a la carte,Traditional,With a view
